CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,TotalCharges,MonthlyCharges,tenure,customerID,Churn,PaymentMethod,InternetService,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,SeniorCitizen
4385-GZQXV,1,United States,California,Ontario,91764,"34.074087, -117.605618",34.074087,-117.605618,Female,Yes,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,1511.2,Yes,1,81,3810,Product dissatisfaction,1511.2,94.45,16,4385-GZQXV,Yes,Electronic check,Fiber optic,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes
6366-ZGQGL,1,United States,California,Pomona,91766,"34.042286, -117.756106",34.042286,-117.756106,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.8,24.8,Yes,1,73,5087,Service dissatisfaction,24.8,24.8,1,6366-ZGQGL,Yes,Bank transfer (automatic),DSL,No,No phone service,No,No,No,No,No,No,No,No
5940-AHUHD,1,United States,California,Pomona,91768,"34.067932, -117.785168",34.067932,-117.785168,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.6,70.6,Yes,1,69,3338,Lack of self-service on Website,70.6,70.6,1,5940-AHUHD,Yes,Mailed check,Fiber optic,Yes,No,No,No,No,No,No,No,No,No
6432-TWQLB,1,United States,California,Rosemead,91770,"34.065108, -118.082791",34.065108,-118.082791,Male,No,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.4,401.1,Yes,1,80,3676,Network reliability,401.1,85.4,5,6432-TWQLB,Yes,Electronic check,Fiber optic,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No
4484-GLZOU,1,United States,California,San Dimas,91773,"34.102119, -117.815532",34.102119,-117.815532,Female,No,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.05,5624.85,Yes,1,65,4839,Don't know,5624.85,105.05,52,4484-GLZOU,Yes,Electronic check,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No
9512-UIBFX,1,United States,California,West Covina,91791,"34.061634, -117.893169",34.061634,-117.893169,Male,No,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,95.15,1779.95,Yes,1,68,4643,Don't know,1779.95,95.15,18,9512-UIBFX,Yes,Mailed check,Fiber optic,Yes,No,No,No,Yes,No,Yes,Yes,No,No
5583-SXDAG,1,United States,California,Alhambra,91803,"34.074736, -118.145959",34.074736,-118.145959,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70,70,Yes,1,97,4094,Don't know,70,70,1,5583-SXDAG,Yes,Electronic check,Fiber optic,Yes,No,No,No,No,No,No,No,No,No
3488-PGMQJ,1,United States,California,Alpine,91901,"32.827184, -116.703729",32.827184,-116.703729,Male,Yes,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,606.55,Yes,1,80,4345,Poor expertise of online support,606.55,74.5,8,3488-PGMQJ,Yes,Electronic check,Fiber optic,Yes,No,No,Yes,No,No,No,No,Yes,Yes
3580-REOAC,1,United States,California,Bonita,91902,"32.67117, -117.00232",32.67117,-117.00232,Male,No,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.85,435.4,Yes,1,83,4061,Poor expertise of phone support,435.4,44.85,10,3580-REOAC,Yes,Credit card (automatic),DSL,Yes,No,No,No,No,No,No,No,Yes,No
7534-BFESC,1,United States,California,Boulevard,91905,"32.677097, -116.304991",32.677097,-116.304991,Male,Yes,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.1,1712.7,Yes,1,98,2018,Price too high,1712.7,76.1,24,7534-BFESC,Yes,Electronic check,Fiber optic,Yes,Yes,No,No,No,No,No,No,Yes,Yes
6390-DSAZX,1,United States,California,Guatay,91931,"32.857946, -116.561917",32.857946,-116.561917,Female,No,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.6,73.6,Yes,1,80,2565,Product dissatisfaction,73.6,73.6,1,6390-DSAZX,Yes,Mailed check,Fiber optic,Yes,No,Yes,No,No,No,No,No,Yes,No
8098-LLAZX,1,United States,California,Jacumba,91934,"32.649787, -116.2237",32.649787,-116.2237,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,396.1,Yes,1,85,3677,Service dissatisfaction,396.1,95.45,4,8098-LLAZX,Yes,Electronic check,Fiber optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes
0265-EDXBD,1,United States,California,Mount Laguna,91948,"32.830852, -116.444601",32.830852,-116.444601,Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,2303.35,Yes,1,69,4105,Lack of self-service on Website,2303.35,74.9,32,0265-EDXBD,Yes,Electronic check,Fiber optic,Yes,Yes,No,No,No,No,No,No,Yes,Yes
7563-BIUPC,1,United States,California,Borrego Springs,92004,"33.200369, -116.192313",33.200369,-116.192313,Male,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.6,415.55,Yes,1,69,5715,Network reliability,415.55,80.6,5,7563-BIUPC,Yes,Electronic check,Fiber optic,Yes,No,No,No,No,No,Yes,No,Yes,No
2321-OMBXY,1,United States,California,Carlsbad,92009,"33.098018, -117.258203",33.098018,-117.258203,Female,No,Yes,No,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),80.3,3058.65,Yes,1,81,2071,Limited range of services,3058.65,80.3,38,2321-OMBXY,Yes,Credit card (automatic),DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No
2840-XANRC,1,United States,California,Del Mar,92014,"32.948262, -117.256086",32.948262,-117.256086,Male,Yes,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.15,2231.05,Yes,1,73,2212,Lack of affordable download/upload speed,2231.05,93.15,24,2840-XANRC,Yes,Electronic check,Fiber optic,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes
5020-ZSTTY,1,United States,California,El Cajon,92020,"32.79697, -116.969082",32.79697,-116.969082,Female,Yes,No,No,54,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),82.45,4350.1,Yes,1,83,4149,Long distance charges,4350.1,82.45,54,5020-ZSTTY,Yes,Bank transfer (automatic),DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes
5804-LEPIM,1,United States,California,Escondido,92029,"33.079834, -117.134275",33.079834,-117.134275,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,139.05,Yes,1,73,2671,Extra data charges,139.05,70.35,2,5804-LEPIM,Yes,Electronic check,Fiber optic,Yes,No,No,No,No,No,No,No,Yes,Yes
0122-OAHPZ,1,United States,California,Oceanside,92057,"33.254497, -117.285879",33.254497,-117.285879,Female,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.85,511.25,Yes,1,67,2473,Price too high,511.25,73.85,7,0122-OAHPZ,Yes,Electronic check,Fiber optic,Yes,Yes,No,No,No,No,No,No,Yes,No
2868-SNELZ,1,United States,California,Pala,92059,"33.384345, -117.072619",33.384345,-117.072619,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,80.6,155.8,Yes,1,92,2683,Product dissatisfaction,155.8,80.6,2,2868-SNELZ,Yes,Mailed check,Fiber optic,Yes,Yes,No,No,Yes,No,No,No,No,No
4322-RCYMT,1,United States,California,Palomar Mountain,92060,"33.309852, -116.823091",33.309852,-116.823091,Male,No,Yes,No,68,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.8,5293.95,Yes,1,81,4903,Service dissatisfaction,5293.95,75.8,68,4322-RCYMT,Yes,Bank transfer (automatic),DSL,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No
6680-NENYN,1,United States,California,Pauma Valley,92061,"33.313828, -116.940501",33.313828,-116.940501,Female,No,No,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,104.6,4759.85,Yes,1,91,5250,Lack of self-service on Website,4759.85,104.6,43,6680-NENYN,Yes,Electronic check,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No
1343-EHPYB,1,United States,California,Ranchita,92066,"33.215251, -116.53633",33.215251,-116.53633,Male,No,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.4,6603,Yes,1,98,4352,Network reliability,6603,103.4,63,1343-EHPYB,Yes,Electronic check,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No
2034-GDRCN,1,United States,California,Valley Center,92082,"33.25283, -116.986079",33.25283,-116.986079,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.4,168.2,Yes,1,76,4157,Don't know,168.2,90.4,2,2034-GDRCN,Yes,Electronic check,Fiber optic,Yes,No,No,No,No,No,Yes,Yes,Yes,No
0219-YTZUE,1,United States,California,San Diego,92103,"32.747484, -117.166877",32.747484,-117.166877,Male,No,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,371.9,Yes,1,73,4939,Don't know,371.9,84.8,4,0219-YTZUE,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No
0623-IIHUG,1,United States,California,San Diego,92104,"32.741499, -117.127409",32.741499,-117.127409,Female,Yes,No,No,21,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,41.9,840.1,Yes,1,97,4778,Don't know,840.1,41.9,21,0623-IIHUG,Yes,Electronic check,DSL,No,No phone service,Yes,No,No,No,Yes,No,Yes,Yes
4572-DVCGN,1,United States,California,San Diego,92105,"32.741859, -117.090353",32.741859,-117.090353,Female,No,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.25,846,Yes,1,85,3598,Poor expertise of online support,846,80.25,10,4572-DVCGN,Yes,Bank transfer (automatic),Fiber optic,Yes,No,No,No,No,No,No,Yes,Yes,No
9057-MSWCO,1,United States,California,San Diego,92108,"32.774046, -117.142454",32.774046,-117.142454,Male,Yes,Yes,No,27,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),30.75,805.1,Yes,1,91,2927,Poor expertise of phone support,805.1,30.75,27,9057-MSWCO,Yes,Credit card (automatic),DSL,No,No phone service,Yes,No,No,No,No,No,No,Yes
1010-DIAUQ,1,United States,California,San Diego,92116,"32.765299, -117.122565",32.765299,-117.122565,Male,No,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.5,492.55,Yes,1,98,5383,Price too high,492.55,96.5,5,1010-DIAUQ,Yes,Bank transfer (automatic),Fiber optic,Yes,No,No,No,Yes,No,Yes,Yes,No,No
0259-GBZSH,1,United States,California,San Diego,92122,"32.85723, -117.209774",32.85723,-117.209774,Male,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,181.5,Yes,1,73,3878,Product dissatisfaction,181.5,85.65,2,0259-GBZSH,Yes,Electronic check,Fiber optic,Yes,Yes,No,No,No,No,Yes,No,Yes,No
9601-BRXPO,1,United States,California,San Diego,92129,"32.961064, -117.134917",32.961064,-117.134917,Female,No,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,2566.5,Yes,1,66,3642,Service dissatisfaction,2566.5,104.95,25,9601-BRXPO,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No
6905-NIQIN,1,United States,California,San Diego,92154,"32.578103, -117.012975",32.578103,-117.012975,Male,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.65,50.65,Yes,1,76,2431,Don't know,50.65,50.65,1,6905-NIQIN,Yes,Mailed check,DSL,Yes,No,No,Yes,No,No,No,No,No,No
5167-ZFFMM,1,United States,California,Indio,92201,"33.713891, -116.237257",33.713891,-116.237257,Male,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.85,90.85,Yes,1,81,3424,Network reliability,90.85,90.85,1,5167-ZFFMM,Yes,Credit card (automatic),Fiber optic,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No
4895-TMWIR,1,United States,California,Indian Wells,92210,"33.537646, -116.291089",33.537646,-116.291089,Male,Yes,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,214.75,Yes,1,80,5888,Limited range of services,214.75,19.95,11,4895-TMWIR,Yes,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Yes
0533-BNWKF,1,United States,California,Palm Desert,92211,"33.762759, -116.324817",33.762759,-116.324817,Female,Yes,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.45,4874.7,Yes,1,100,5502,Lack of affordable download/upload speed,4874.7,85.45,55,0533-BNWKF,Yes,Electronic check,Fiber optic,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes
6599-CEBNN,1,United States,California,Desert Hot Springs,92240,"33.948558, -116.516976",33.948558,-116.516976,Female,No,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.95,2524.45,Yes,1,94,5795,Long distance charges,2524.45,73.95,34,6599-CEBNN,Yes,Credit card (automatic),Fiber optic,Yes,No,No,Yes,No,No,No,No,Yes,No
0979-PHULV,1,United States,California,Holtville,92250,"32.811001, -115.152865",32.811001,-115.152865,Male,No,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,7007.6,Yes,1,80,4020,Extra data charges,7007.6,99.45,69,0979-PHULV,Yes,Credit card (automatic),Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No
4800-VHZKI,1,United States,California,Niland,92257,"33.345825, -115.596574",33.345825,-115.596574,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,19.9,Yes,1,92,3351,Price too high,19.9,19.9,1,4800-VHZKI,Yes,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
7989-CHGTL,1,United States,California,North Palm Springs,92258,"33.906496, -116.569499",33.906496,-116.569499,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,19.6,Yes,1,95,3448,Product dissatisfaction,19.6,19.6,1,7989-CHGTL,Yes,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
0334-GDDSO,1,United States,California,Ocotillo,92259,"32.698964, -115.886656",32.698964,-115.886656,Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.35,233.7,Yes,1,73,2818,Service dissatisfaction,233.7,81.35,3,0334-GDDSO,Yes,Electronic check,Fiber optic,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes
0578-SKVMF,1,United States,California,Seeley,92273,"32.790282, -115.689559",32.790282,-115.689559,Female,No,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,83.3,1845.9,Yes,1,88,3804,Lack of self-service on Website,1845.9,83.3,22,0578-SKVMF,Yes,Electronic check,Fiber optic,Yes,No,No,Yes,No,No,No,Yes,No,No
5564-NEMQO,1,United States,California,Thermal,92274,"33.53604, -116.119222",33.53604,-116.119222,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.3,75.3,Yes,1,67,4902,Network reliability,75.3,75.3,1,5564-NEMQO,Yes,Bank transfer (automatic),Fiber optic,Yes,No,No,No,Yes,No,No,No,Yes,Yes
9063-ZGTUY,1,United States,California,Adelanto,92301,"34.667815, -117.536183",34.667815,-117.536183,Female,No,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,1182.55,Yes,1,82,4221,Don't know,1182.55,19.4,61,9063-ZGTUY,Yes,Mailed check,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No
2957-LOLHO,1,United States,California,Apple Valley,92307,"34.55082, -117.122396",34.55082,-117.122396,Male,No,No,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.4,518.9,Yes,1,68,2887,Don't know,518.9,45.4,12,2957-LOLHO,Yes,Bank transfer (automatic),DSL,Yes,No,No,No,No,No,No,No,Yes,No
7752-XUSCI,1,United States,California,Crestline,92325,"34.248061, -117.29028",34.248061,-117.29028,Female,No,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,6396.45,Yes,1,84,4105,Don't know,6396.45,105.9,60,7752-XUSCI,Yes,Electronic check,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No
4110-PFEUZ,1,United States,California,Daggett,92327,"34.875144, -116.821698",34.875144,-116.821698,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.55,69.55,Yes,1,73,2792,Competitor had better devices,69.55,69.55,1,4110-PFEUZ,Yes,Mailed check,Fiber optic,Yes,No,No,No,No,No,No,No,No,No
0256-LTHVJ,1,United States,California,Ludlow,92338,"34.702766, -116.093376",34.702766,-116.093376,Female,No,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,Yes,1,98,5201,Competitor had better devices,2227.1,81.05,28,0256-LTHVJ,Yes,Electronic check,Fiber optic,Yes,No,No,No,No,No,No,Yes,Yes,No
0880-TKATG,1,United States,California,Lucerne Valley,92356,"34.508417, -116.856103",34.508417,-116.856103,Male,No,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,385.9,Yes,1,84,4417,Competitor had better devices,385.9,101.15,4,0880-TKATG,Yes,Electronic check,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No
3811-VBYBZ,1,United States,California,Lytle Creek,92358,"34.238162, -117.534306",34.238162,-117.534306,Male,No,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,673.25,Yes,1,98,2031,Competitor had better devices,673.25,99.8,7,3811-VBYBZ,Yes,Electronic check,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No
4640-UHDOS,1,United States,California,Phelan,92371,"34.441123, -117.537886",34.441123,-117.537886,Female,No,Yes,No,13,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.95,734.35,Yes,1,91,4498,Competitor had better devices,734.35,55.95,13,4640-UHDOS,Yes,Electronic check,DSL,Yes,No,No,No,No,No,No,Yes,No,No
3583-EKAPL,1,United States,California,Redlands,92373,"34.003243, -117.138286",34.003243,-117.138286,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55,55,Yes,1,71,4877,Competitor had better devices,55,55,1,3583-EKAPL,Yes,Electronic check,DSL,Yes,No,No,No,No,No,No,Yes,Yes,No
9399-APLBT,1,United States,California,Rialto,92377,"34.156758, -117.404686",34.156758,-117.404686,Female,No,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,1,80,5980,Competitor had better devices,74.7,74.7,1,9399-APLBT,Yes,Electronic check,Fiber optic,Yes,No,No,Yes,No,No,No,No,Yes,No
2359-KMGLI,1,United States,California,Running Springs,92382,"34.186211, -117.07683",34.186211,-117.07683,Male,No,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,1861.5,Yes,1,77,4418,Competitor had better devices,1861.5,80.25,24,2359-KMGLI,Yes,Electronic check,Fiber optic,Yes,Yes,No,Yes,No,No,No,No,Yes,No
0306-JAELE,1,United States,California,Tecopa,92389,"35.824572, -116.274755",35.824572,-116.274755,Male,No,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,Yes,1,66,4192,Competitor had better devices,453.4,96.1,5,0306-JAELE,Yes,Electronic check,Fiber optic,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No
6227-HWPWX,1,United States,California,Victorville,92392,"34.486835, -117.362274",34.486835,-117.362274,Female,No,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69,994.8,Yes,1,73,5671,Competitor had better devices,994.8,69,15,6227-HWPWX,Yes,Bank transfer (automatic),Fiber optic,Yes,No,No,No,No,No,No,No,No,No
0447-BEMNG,1,United States,California,Wrightwood,92397,"34.358321, -117.618263",34.358321,-117.618263,Female,No,Yes,No,48,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145,Yes,1,65,4926,Price too high,2145,45.3,48,0447-BEMNG,Yes,Bank transfer (automatic),DSL,No,No phone service,Yes,No,Yes,No,No,Yes,Yes,No
5949-XIKAE,1,United States,California,San Bernardino,92401,"34.105935, -117.2914",34.105935,-117.2914,Female,No,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,680.05,Yes,1,65,2879,Product dissatisfaction,680.05,83.55,8,5949-XIKAE,Yes,Electronic check,Fiber optic,Yes,No,No,Yes,No,No,Yes,No,Yes,No
8372-JUXUI,1,United States,California,San Bernardino,92410,"34.106922, -117.297553",34.106922,-117.297553,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,Yes,1,93,2814,Service dissatisfaction,74.35,74.35,1,8372-JUXUI,Yes,Electronic check,Fiber optic,Yes,Yes,No,No,No,No,No,No,Yes,No
0388-EOPEX,1,United States,California,Riverside,92503,"33.890046, -117.455583",33.890046,-117.455583,Female,No,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,Yes,1,77,4263,Lack of self-service on Website,139.4,74.4,2,0388-EOPEX,Yes,Electronic check,Fiber optic,Yes,No,Yes,No,No,No,No,No,Yes,No
8205-OTCHB,1,United States,California,Riverside,92506,"33.930931, -117.361788",33.930931,-117.361788,Male,No,No,No,22,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.75,903.6,Yes,1,66,3099,Network reliability,903.6,43.75,22,8205-OTCHB,Yes,Bank transfer (automatic),DSL,No,No phone service,No,Yes,Yes,No,No,Yes,Yes,No
6235-VDHOM,1,United States,California,Riverside,92509,"34.004379, -117.447864",34.004379,-117.447864,Female,Yes,No,No,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,28.45,131.05,Yes,1,89,4099,Limited range of services,131.05,28.45,5,6235-VDHOM,Yes,Electronic check,DSL,No,No phone service,No,Yes,No,No,No,No,No,Yes
7783-YKGDV,1,United States,California,March Air Reserve Base,92518,"33.888323, -117.277533",33.888323,-117.277533,Female,No,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.7,1238.45,Yes,1,76,2538,Lack of affordable download/upload speed,1238.45,99.7,12,7783-YKGDV,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No
